id,type,pid,rec_field,name,tag_type,utag_flag,tag_show,status,created_at,updated_at
920,6,0,content_teacher,追梦玉儿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
921,6,0,content_teacher,冬冬,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
922,6,0,content_teacher,麻阳毛毛广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
923,6,0,content_teacher,编舞小龙女,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
924,6,0,content_teacher,艺高高广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
925,6,0,content_teacher,云儿流行舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
926,6,0,content_teacher,午后骄阳,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
927,6,0,content_teacher,妃儿舞蹈,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
928,6,0,content_teacher,编舞天姿,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
929,6,0,content_teacher,重庆飞去来兮,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
930,6,0,content_teacher,编舞如云,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
931,6,0,content_teacher,听语广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
932,6,0,content_teacher,吉祥祥,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
933,6,0,content_teacher,美好岁月广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
934,6,0,content_teacher,信阳阿琴广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
935,6,0,content_teacher,编舞嘉嘉,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
936,6,0,content_teacher,衡水阿梅原创广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
937,6,0,content_teacher,简画,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
938,6,0,content_teacher,汤晓芳,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
939,6,0,content_teacher,江南雨广场舞,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
940,6,0,content_teacher,李奇武,1,0,1,1,2019-06-26 16:34:25,2019-06-26 16:34:25
941,1,56,content_dance,其他,1,1,1,1,2019-06-26 16:34:17,2019-06-26 16:34:17
942,2,67,firstcat,书法,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
943,2,67,firstcat,麻将,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
944,2,67,firstcat,军事,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
945,2,67,firstcat,科普知识,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
946,2,67,firstcat,才艺,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
947,2,67,firstcat,音乐,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
948,2,67,firstcat,拍人,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
949,2,67,firstcat,随手拍,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
950,2,68,secondcat,礼仪仪态,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
951,2,83,secondcat,烘焙,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
952,2,112,secondcat,心理测试,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
953,2,112,secondcat,节日祝福,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
954,2,203,secondcat,网络,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
955,2,236,secondcat,生命安全,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
956,2,236,secondcat,法律政策,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
957,2,236,secondcat,正能量,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
958,2,236,secondcat,热点评论,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
959,2,236,secondcat,人生百态,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
960,2,250,secondcat,风景,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
961,2,250,secondcat,攻略,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
962,2,250,secondcat,特殊体验,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
963,2,250,secondcat,其他,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
964,2,254,secondcat,葫芦丝,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
965,2,254,secondcat,二胡,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
966,2,254,secondcat,钢琴,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
967,2,254,secondcat,古筝,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
968,2,254,secondcat,鼓,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
969,2,254,secondcat,笛子,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
970,2,254,secondcat,口琴,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
971,2,254,secondcat,其他,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
972,2,258,secondcat,年代回忆,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
973,2,258,secondcat,历史,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
974,2,262,secondcat,对口型,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
975,2,262,secondcat,表演,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
976,2,262,secondcat,影视片段,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
977,2,262,secondcat,明星,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
978,2,262,secondcat,其他,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
979,2,946,secondcat,魔术,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
980,2,946,secondcat,杂技,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
981,2,946,secondcat,特殊才艺,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
982,2,946,secondcat,其他,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
983,2,947,secondcat,MV,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
984,2,947,secondcat,对口型,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
985,2,947,secondcat,音乐节目,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
986,2,947,secondcat,真唱,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
987,2,947,secondcat,唱歌知识,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
988,2,947,secondcat,戏曲,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
989,2,947,secondcat,其他,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
990,2,948,secondcat,秀美女,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
991,2,948,secondcat,帅哥,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
992,2,948,secondcat,秀团队,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
993,2,948,secondcat,其他,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
994,2,97,content_tag,麻辣,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
995,2,143,content_tag,减肥健身,1,1,1,0,2019-07-20 18:34:19,2019-07-20 18:34:19
996,2,143,content_tag,两性,1,1,2,1,2019-07-20 18:34:19,2019-07-20 18:34:19
997,2,124,secondcat,急救,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
998,2,143,content_tag,运动健康,1,1,1,1,2019-07-20 18:34:19,2019-07-20 18:34:19
999,2,273,content_tag,双人舞,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1000,2,285,content_tag,民族舞,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1001,2,293,content_tag,拉丁舞,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1002,2,305,content_tag,鬼步舞,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1003,2,306,content_tag,水兵舞,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1004,2,312,content_tag,流行舞,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1005,2,326,content_tag,走秀,1,0,1,1,2019-06-26 16:34:19,2019-06-26 16:34:19
1006,2,67,firstcat,健身,1,1,1,1,2019-07-20 18:34:19,2019-08-20 17:34:19
1007,2,1006,secondcat,瘦身塑形,1,1,1,1,2019-08-20 18:34:19,2019-08-20 17:34:19
1008,2,1006,secondcat,健身器材,1,1,1,1,2019-08-20 18:34:19,2019-08-20 17:34:19
1009,2,1006,secondcat,广场健身,1,1,1,1,2019-08-20 18:34:19,2019-08-20 17:34:19
1010,2,1006,secondcat,瑜伽,1,1,1,1,2019-08-20 18:34:19,2019-08-20 17:34:19
